MunCode,Localidad,Date,Cases,Deaths
11001,12,2020-04-10,4,0
11001,12,2020-04-11,2,1
11001,12,2020-04-13,1,0
11001,12,2020-04-14,1,0
11001,12,2020-04-15,3,0
11001,12,2020-04-17,1,0
11001,12,2020-04-18,2,0
11001,12,2020-04-19,1,0
11001,12,2020-04-21,2,0
11001,12,2020-04-22,2,0
11001,12,2020-04-24,2,0
11001,12,2020-04-25,2,0
11001,12,2020-04-26,3,0
11001,12,2020-04-28,1,0
11001,12,2020-04-29,1,0
11001,12,2020-04-30,3,0
11001,12,2020-05-01,2,0
11001,12,2020-05-02,1,0
11001,12,2020-05-03,2,0
11001,12,2020-05-04,3,1
11001,12,2020-05-05,1,0
11001,12,2020-05-06,1,0
11001,12,2020-05-08,2,0
11001,12,2020-05-09,1,0
11001,12,2020-05-10,5,0
11001,12,2020-05-11,1,1
11001,12,2020-05-12,3,0
11001,12,2020-05-13,4,0
11001,12,2020-05-14,2,0
11001,12,2020-05-15,1,1
11001,12,2020-05-16,6,0
11001,12,2020-05-18,3,0
11001,12,2020-05-20,2,0
11001,12,2020-05-21,2,1
11001,12,2020-05-22,2,0
11001,12,2020-05-23,3,0
11001,12,2020-05-24,4,0
11001,12,2020-05-25,8,0
11001,12,2020-05-26,3,0
11001,12,2020-05-27,3,0
11001,12,2020-05-28,6,0
11001,12,2020-05-29,3,0
11001,12,2020-05-30,12,0
11001,12,2020-05-31,2,0
11001,12,2020-06-01,9,0
11001,12,2020-06-02,7,0
11001,12,2020-06-03,7,0
11001,12,2020-06-04,5,0
11001,12,2020-06-05,10,0
11001,12,2020-06-06,5,0
11001,12,2020-06-07,10,1
11001,12,2020-06-08,6,0
11001,12,2020-06-09,6,0
11001,12,2020-06-10,12,0
11001,12,2020-06-11,4,0
11001,12,2020-06-12,10,0
11001,12,2020-06-13,16,0
11001,12,2020-06-14,10,0
11001,12,2020-06-15,10,0
11001,12,2020-06-16,16,0
11001,12,2020-06-17,16,2
11001,12,2020-06-18,9,0
11001,12,2020-06-19,10,2
11001,12,2020-06-20,20,0
11001,12,2020-06-21,10,1
11001,12,2020-06-22,16,0
11001,12,2020-06-23,23,0
11001,12,2020-06-24,33,0
11001,12,2020-06-25,33,1
11001,12,2020-06-26,40,2
11001,12,2020-06-27,18,1
11001,12,2020-06-28,22,0
11001,12,2020-06-29,12,0
11001,12,2020-06-30,41,1
11001,12,2020-07-01,59,0
11001,12,2020-07-02,41,0
11001,12,2020-07-03,47,1
11001,12,2020-07-04,35,0
11001,12,2020-07-05,52,2
11001,12,2020-07-06,44,0
11001,12,2020-07-07,57,1
11001,12,2020-07-08,47,1
11001,12,2020-07-09,40,1
11001,12,2020-07-10,54,2
11001,12,2020-07-11,40,3
11001,12,2020-07-12,57,3
11001,12,2020-07-13,57,2
11001,12,2020-07-14,53,4
11001,12,2020-07-15,83,2
11001,12,2020-07-16,79,3
11001,12,2020-07-17,59,4
11001,12,2020-07-18,69,3
11001,12,2020-07-19,54,0
11001,12,2020-07-20,63,3
11001,12,2020-07-21,107,5
11001,12,2020-07-22,198,1
11001,12,2020-07-23,59,3
11001,12,2020-07-24,75,1
11001,12,2020-07-25,63,1
11001,12,2020-07-26,50,1
11001,12,2020-07-27,78,1
11001,12,2020-07-28,56,4
11001,12,2020-07-29,69,1
11001,12,2020-07-30,61,4
11001,12,2020-07-31,76,1
11001,12,2020-08-01,73,1
11001,12,2020-08-02,49,2
11001,12,2020-08-03,64,5
11001,12,2020-08-04,54,0
11001,12,2020-08-05,47,0
11001,12,2020-08-06,291,3
11001,12,2020-08-07,114,4
11001,12,2020-08-08,72,2
11001,12,2020-08-09,81,3
11001,12,2020-08-10,54,2
11001,12,2020-08-11,43,2
11001,12,2020-08-12,65,1
11001,12,2020-08-13,46,1
11001,12,2020-08-14,46,1
11001,12,2020-08-15,28,2
11001,12,2020-08-16,26,2
11001,12,2020-08-17,32,1
11001,12,2020-08-18,33,1
11001,12,2020-08-19,38,2
11001,12,2020-08-20,38,3
11001,12,2020-08-21,30,1
11001,12,2020-08-22,33,4
11001,12,2020-08-23,25,0
11001,12,2020-08-24,42,1
11001,12,2020-08-25,26,4
11001,12,2020-08-26,38,2
11001,12,2020-08-27,32,1
11001,12,2020-08-28,35,1
11001,12,2020-08-29,40,3
11001,12,2020-08-30,42,1
11001,12,2020-08-31,81,1
11001,12,2020-09-01,31,0
11001,12,2020-09-02,54,0
11001,12,2020-09-03,23,0
11001,12,2020-09-04,19,3
11001,12,2020-09-05,6,1
11001,12,2020-09-06,14,1
11001,12,2020-09-07,6,1
11001,12,2020-09-08,54,0
11001,12,2020-09-09,31,0
11001,12,2020-09-10,12,2
11001,12,2020-09-11,7,2
11001,12,2020-09-12,3,1
11001,12,2020-09-13,5,0
11001,13,2020-03-05,1,0
11001,13,2020-03-08,1,0
11001,13,2020-03-11,1,0
11001,13,2020-03-12,2,0
11001,13,2020-03-13,1,0
11001,13,2020-03-14,3,0
11001,13,2020-03-15,5,0
11001,13,2020-03-16,1,0
11001,13,2020-03-17,1,0
11001,13,2020-03-18,4,0
11001,13,2020-03-19,2,0
11001,13,2020-03-20,1,0
11001,13,2020-03-21,3,0
11001,13,2020-03-22,8,0
11001,13,2020-03-23,2,0
11001,13,2020-03-24,5,0
11001,13,2020-03-25,9,0
11001,13,2020-03-26,1,0
11001,13,2020-03-27,6,0
11001,13,2020-03-28,3,0
11001,13,2020-03-29,1,0
11001,13,2020-03-30,2,0
11001,13,2020-03-31,4,0
11001,13,2020-04-01,1,0
11001,13,2020-04-02,4,0
11001,13,2020-04-03,2,0
11001,13,2020-04-04,2,0
11001,13,2020-04-05,3,0
11001,13,2020-04-06,2,0
11001,13,2020-04-07,2,0
11001,13,2020-04-08,5,0
11001,13,2020-04-09,1,0
11001,13,2020-04-10,2,1
11001,13,2020-04-11,4,0
11001,13,2020-04-12,1,0
11001,13,2020-04-13,1,1
11001,13,2020-04-15,1,0
11001,13,2020-04-16,2,0
11001,13,2020-04-17,2,0
11001,13,2020-04-18,2,0
11001,13,2020-04-20,2,0
11001,13,2020-04-21,1,0
11001,13,2020-04-22,2,0
11001,13,2020-04-23,1,0
11001,13,2020-04-25,2,0
11001,13,2020-04-28,2,0
11001,13,2020-04-29,2,0
11001,13,2020-04-30,2,0
11001,13,2020-05-01,2,0
11001,13,2020-05-03,2,0
11001,13,2020-05-04,2,0
11001,13,2020-05-05,2,0
11001,13,2020-05-06,4,0
11001,13,2020-05-07,2,0
11001,13,2020-05-08,3,0
11001,13,2020-05-09,4,0
11001,13,2020-05-10,7,1
11001,13,2020-05-11,3,0
11001,13,2020-05-12,4,0
11001,13,2020-05-13,2,0
11001,13,2020-05-14,1,0
11001,13,2020-05-15,2,0
11001,13,2020-05-16,5,0
11001,13,2020-05-17,1,0
11001,13,2020-05-18,7,0
11001,13,2020-05-19,2,0
11001,13,2020-05-20,1,0
11001,13,2020-05-21,4,1
11001,13,2020-05-22,4,0
11001,13,2020-05-23,1,0
11001,13,2020-05-24,5,0
11001,13,2020-05-25,7,0
11001,13,2020-05-26,3,0
11001,13,2020-05-27,3,0
11001,13,2020-05-28,8,0
11001,13,2020-05-29,4,1
11001,13,2020-05-30,4,0
11001,13,2020-05-31,6,0
11001,13,2020-06-01,11,0
11001,13,2020-06-02,8,0
11001,13,2020-06-03,7,0
11001,13,2020-06-04,5,0
11001,13,2020-06-05,6,0
11001,13,2020-06-06,15,0
11001,13,2020-06-07,6,0
11001,13,2020-06-08,8,0
11001,13,2020-06-09,4,0
11001,13,2020-06-10,11,1
11001,13,2020-06-11,15,0
11001,13,2020-06-12,11,1
11001,13,2020-06-13,11,0
11001,13,2020-06-14,15,0
11001,13,2020-06-15,11,0
11001,13,2020-06-16,10,0
11001,13,2020-06-17,10,0
11001,13,2020-06-18,21,1
11001,13,2020-06-19,18,0
11001,13,2020-06-20,19,0
11001,13,2020-06-21,11,1
11001,13,2020-06-22,33,0
11001,13,2020-06-23,18,1
11001,13,2020-06-24,14,0
11001,13,2020-06-25,22,0
11001,13,2020-06-26,27,0
11001,13,2020-06-27,21,0
11001,13,2020-06-28,19,1
11001,13,2020-06-29,22,0
11001,13,2020-06-30,31,2
11001,13,2020-07-01,56,0
11001,13,2020-07-02,32,0
11001,13,2020-07-03,40,0
11001,13,2020-07-04,32,3
11001,13,2020-07-05,25,1
11001,13,2020-07-06,36,2
11001,13,2020-07-07,37,1
11001,13,2020-07-08,75,2
11001,13,2020-07-09,41,0
11001,13,2020-07-10,58,2
11001,13,2020-07-11,45,0
11001,13,2020-07-12,41,2
11001,13,2020-07-13,50,1
11001,13,2020-07-14,82,0
11001,13,2020-07-15,69,1
11001,13,2020-07-16,49,3
11001,13,2020-07-17,57,4
11001,13,2020-07-18,58,0
11001,13,2020-07-19,43,1
11001,13,2020-07-20,54,0
11001,13,2020-07-21,58,2
11001,13,2020-07-22,73,1
11001,13,2020-07-23,59,4
11001,13,2020-07-24,70,1
11001,13,2020-07-25,39,2
11001,13,2020-07-26,39,2
11001,13,2020-07-27,64,1
11001,13,2020-07-28,66,2
11001,13,2020-07-29,56,1
11001,13,2020-07-30,58,0
11001,13,2020-07-31,50,2
11001,13,2020-08-01,56,1
11001,13,2020-08-02,40,2
11001,13,2020-08-03,48,4
11001,13,2020-08-04,44,2
11001,13,2020-08-05,43,0
11001,13,2020-08-06,62,5
11001,13,2020-08-07,39,1
11001,13,2020-08-08,47,1
11001,13,2020-08-09,31,2
11001,13,2020-08-10,41,0
11001,13,2020-08-11,32,2
11001,13,2020-08-12,54,1
11001,13,2020-08-13,38,3
11001,13,2020-08-14,33,1
11001,13,2020-08-15,36,2
11001,13,2020-08-16,30,1
11001,13,2020-08-17,25,0
11001,13,2020-08-18,45,1
11001,13,2020-08-19,27,3
11001,13,2020-08-20,41,1
11001,13,2020-08-21,28,2
11001,13,2020-08-22,30,0
11001,13,2020-08-23,13,2
11001,13,2020-08-24,37,1
11001,13,2020-08-25,26,1
11001,13,2020-08-26,39,1
11001,13,2020-08-27,19,1
11001,13,2020-08-28,34,0
11001,13,2020-08-29,30,2
11001,13,2020-08-30,18,0
11001,13,2020-08-31,20,0
11001,13,2020-09-01,13,0
11001,13,2020-09-02,15,4
11001,13,2020-09-03,17,1
11001,13,2020-09-04,27,1
11001,13,2020-09-05,10,0
11001,13,2020-09-06,14,2
11001,13,2020-09-07,10,0
11001,13,2020-09-08,9,0
11001,13,2020-09-09,5,0
11001,13,2020-09-10,5,1
11001,13,2020-09-11,1,1
11001,13,2020-09-12,1,0
11001,13,2020-09-14,2,0
11001,14,2020-03-01,1,0
11001,14,2020-03-13,1,0
11001,14,2020-03-17,2,0
11001,14,2020-03-18,1,0
11001,14,2020-03-19,1,0
11001,14,2020-03-20,1,0
11001,14,2020-03-21,4,0
11001,14,2020-03-23,1,0
11001,14,2020-03-25,2,0
11001,14,2020-03-27,1,0
11001,14,2020-03-30,1,0
11001,14,2020-04-02,1,0
11001,14,2020-04-04,2,0
11001,14,2020-04-06,1,0
11001,14,2020-04-07,1,0
11001,14,2020-04-10,1,1
11001,14,2020-04-14,2,0
11001,14,2020-04-15,2,0
11001,14,2020-04-19,1,0
11001,14,2020-04-20,1,0
11001,14,2020-04-21,1,0
11001,14,2020-04-22,7,0
11001,14,2020-04-24,3,0
11001,14,2020-04-25,5,0
11001,14,2020-04-27,1,0
11001,14,2020-04-28,1,0
11001,14,2020-04-29,1,0
11001,14,2020-04-30,1,0
11001,14,2020-05-01,2,0
11001,14,2020-05-02,6,0
11001,14,2020-05-03,3,1
11001,14,2020-05-04,4,1
11001,14,2020-05-05,3,0
11001,14,2020-05-06,3,0
11001,14,2020-05-08,4,0
11001,14,2020-05-09,8,0
11001,14,2020-05-10,30,1
11001,14,2020-05-11,5,1
11001,14,2020-05-12,6,0
11001,14,2020-05-13,6,0
11001,14,2020-05-14,2,0
11001,14,2020-05-15,3,0
11001,14,2020-05-16,14,0
11001,14,2020-05-17,6,0
11001,14,2020-05-18,14,0
11001,14,2020-05-19,17,0
11001,14,2020-05-20,8,0
11001,14,2020-05-21,14,0
11001,14,2020-05-22,86,0
11001,14,2020-05-23,5,0
11001,14,2020-05-24,15,0
11001,14,2020-05-25,14,0
11001,14,2020-05-26,10,0
11001,14,2020-05-27,17,0
11001,14,2020-05-28,10,0
11001,14,2020-05-29,12,1
11001,14,2020-05-30,8,1
11001,14,2020-05-31,9,0
11001,14,2020-06-01,5,0
11001,14,2020-06-02,10,0
11001,14,2020-06-03,8,0
11001,14,2020-06-04,7,0
11001,14,2020-06-05,11,0
11001,14,2020-06-06,6,0
11001,14,2020-06-07,13,0
11001,14,2020-06-08,9,1
11001,14,2020-06-09,17,0
11001,14,2020-06-10,26,0
11001,14,2020-06-11,9,0
11001,14,2020-06-12,29,0
11001,14,2020-06-13,15,0
11001,14,2020-06-14,17,0
11001,14,2020-06-15,19,0
11001,14,2020-06-16,18,0
11001,14,2020-06-17,51,3
11001,14,2020-06-18,9,0
11001,14,2020-06-19,28,0
11001,14,2020-06-20,87,0
11001,14,2020-06-21,25,0
11001,14,2020-06-22,28,1
11001,14,2020-06-23,20,1
11001,14,2020-06-24,17,0
11001,14,2020-06-25,31,0
11001,14,2020-06-26,53,0
11001,14,2020-06-27,22,2
11001,14,2020-06-28,47,2
11001,14,2020-06-29,19,2
11001,14,2020-06-30,25,1
11001,14,2020-07-01,43,0
11001,14,2020-07-02,25,1
11001,14,2020-07-03,35,1
11001,14,2020-07-04,37,2
11001,14,2020-07-05,32,0
11001,14,2020-07-06,31,1
11001,14,2020-07-07,50,0
11001,14,2020-07-08,62,1
11001,14,2020-07-09,25,0
11001,14,2020-07-10,47,0
11001,14,2020-07-11,45,1
11001,14,2020-07-12,33,1
11001,14,2020-07-13,42,0
11001,14,2020-07-14,49,0
11001,14,2020-07-15,36,4
11001,14,2020-07-16,39,2
11001,14,2020-07-17,36,4
11001,14,2020-07-18,42,2
11001,14,2020-07-19,51,2
11001,14,2020-07-20,38,4
11001,14,2020-07-21,90,3
11001,14,2020-07-22,39,4
11001,14,2020-07-23,35,2
11001,14,2020-07-24,40,3
11001,14,2020-07-25,29,2
11001,14,2020-07-26,20,2
11001,14,2020-07-27,43,1
11001,14,2020-07-28,42,2
11001,14,2020-07-29,41,2
11001,14,2020-07-30,42,3
11001,14,2020-07-31,33,3
11001,14,2020-08-01,52,2
11001,14,2020-08-02,30,2
11001,14,2020-08-03,43,2
11001,14,2020-08-04,32,1
11001,14,2020-08-05,58,4
11001,14,2020-08-06,34,2
11001,14,2020-08-07,22,3
11001,14,2020-08-08,28,1
11001,14,2020-08-09,26,1
11001,14,2020-08-10,36,2
11001,14,2020-08-11,63,3
11001,14,2020-08-12,24,0
11001,14,2020-08-13,74,1
11001,14,2020-08-14,32,3
11001,14,2020-08-15,30,1
11001,14,2020-08-16,18,3
11001,14,2020-08-17,16,2
11001,14,2020-08-18,19,3
11001,14,2020-08-19,33,2
11001,14,2020-08-20,20,0
11001,14,2020-08-21,14,0
11001,14,2020-08-22,18,0
11001,14,2020-08-23,18,1
11001,14,2020-08-24,50,1
11001,14,2020-08-25,70,1
11001,14,2020-08-26,44,1
11001,14,2020-08-27,28,1
11001,14,2020-08-28,27,0
11001,14,2020-08-29,17,2
11001,14,2020-08-30,15,2
11001,14,2020-08-31,23,1
11001,14,2020-09-01,15,2
11001,14,2020-09-02,22,0
11001,14,2020-09-03,27,0
11001,14,2020-09-04,14,1
11001,14,2020-09-05,18,0
11001,14,2020-09-06,9,1
11001,14,2020-09-07,10,0
11001,14,2020-09-08,10,0
11001,14,2020-09-09,18,0
11001,14,2020-09-10,9,3
11001,14,2020-09-11,5,0
11001,14,2020-09-12,1,3
11001,14,2020-09-13,1,0
11001,14,2020-09-14,3,0
11001,15,2020-03-14,1,0
11001,15,2020-03-16,1,0
11001,15,2020-03-17,3,0
11001,15,2020-03-21,3,0
11001,15,2020-03-22,1,0
11001,15,2020-03-28,1,0
11001,15,2020-03-29,2,0
11001,15,2020-03-30,3,0
11001,15,2020-04-01,1,0
11001,15,2020-04-03,1,0
11001,15,2020-04-05,3,0
11001,15,2020-04-06,9,0
11001,15,2020-04-14,3,0
11001,15,2020-04-17,1,0
11001,15,2020-04-18,3,0
11001,15,2020-04-20,1,0
11001,15,2020-04-23,2,0
11001,15,2020-04-26,4,0
11001,15,2020-04-27,1,0
11001,15,2020-04-28,2,0
11001,15,2020-05-01,3,0
11001,15,2020-05-02,2,0
11001,15,2020-05-03,1,0
11001,15,2020-05-04,4,0
11001,15,2020-05-05,1,0
11001,15,2020-05-06,52,0
11001,15,2020-05-07,4,0
11001,15,2020-05-08,7,0
11001,15,2020-05-10,2,0
11001,15,2020-05-11,4,0
11001,15,2020-05-12,7,0
11001,15,2020-05-13,5,0
11001,15,2020-05-14,1,0
11001,15,2020-05-15,8,1
11001,15,2020-05-16,4,0
11001,15,2020-05-17,2,0
11001,15,2020-05-18,3,0
11001,15,2020-05-19,27,0
11001,15,2020-05-20,7,1
11001,15,2020-05-21,7,0
11001,15,2020-05-22,6,0
11001,15,2020-05-23,6,0
11001,15,2020-05-24,3,0
11001,15,2020-05-25,5,0
11001,15,2020-05-26,6,0
11001,15,2020-05-27,6,0
11001,15,2020-05-28,5,1
11001,15,2020-05-29,4,0
11001,15,2020-05-30,4,0
11001,15,2020-05-31,5,1
11001,15,2020-06-01,15,0
11001,15,2020-06-02,9,0
11001,15,2020-06-03,7,0
11001,15,2020-06-04,4,0
11001,15,2020-06-06,9,0
11001,15,2020-06-07,11,1
11001,15,2020-06-08,13,0
11001,15,2020-06-09,5,0
11001,15,2020-06-10,11,1
11001,15,2020-06-11,43,3
11001,15,2020-06-12,11,0
11001,15,2020-06-13,61,0
11001,15,2020-06-14,13,0
11001,15,2020-06-15,12,0
11001,15,2020-06-16,15,1
11001,15,2020-06-17,11,2
11001,15,2020-06-18,14,0
11001,15,2020-06-19,18,0
11001,15,2020-06-20,21,1
11001,15,2020-06-21,20,1
11001,15,2020-06-22,13,2
11001,15,2020-06-23,20,0
11001,15,2020-06-24,31,3
11001,15,2020-06-25,26,1
11001,15,2020-06-26,36,0
11001,15,2020-06-27,129,2
11001,15,2020-06-28,23,0
11001,15,2020-06-29,27,1
11001,15,2020-06-30,66,0
11001,15,2020-07-01,46,2
11001,15,2020-07-02,59,0
11001,15,2020-07-03,48,2
11001,15,2020-07-04,38,1
11001,15,2020-07-05,49,1
11001,15,2020-07-06,39,0
11001,15,2020-07-07,41,1
11001,15,2020-07-08,37,0
11001,15,2020-07-09,36,2
11001,15,2020-07-10,34,3
11001,15,2020-07-11,42,5
11001,15,2020-07-12,20,0
11001,15,2020-07-13,50,2
11001,15,2020-07-14,33,0
11001,15,2020-07-15,29,2
11001,15,2020-07-16,45,1
11001,15,2020-07-17,41,1
11001,15,2020-07-18,41,0
11001,15,2020-07-19,40,2
11001,15,2020-07-20,44,3
11001,15,2020-07-21,58,3
11001,15,2020-07-22,51,2
11001,15,2020-07-23,42,1
11001,15,2020-07-24,32,4
11001,15,2020-07-25,39,2
11001,15,2020-07-26,34,3
11001,15,2020-07-27,59,1
11001,15,2020-07-28,56,2
11001,15,2020-07-29,48,1
11001,15,2020-07-30,52,4
11001,15,2020-07-31,28,2
11001,15,2020-08-01,40,0
11001,15,2020-08-02,23,2
11001,15,2020-08-03,48,2
11001,15,2020-08-04,34,2
11001,15,2020-08-05,23,2
11001,15,2020-08-06,40,3
11001,15,2020-08-07,29,2
11001,15,2020-08-08,28,0
11001,15,2020-08-09,27,1
11001,15,2020-08-10,42,1
11001,15,2020-08-11,33,2
11001,15,2020-08-12,45,1
11001,15,2020-08-13,25,0
11001,15,2020-08-14,25,2
11001,15,2020-08-15,41,1
11001,15,2020-08-16,30,1
11001,15,2020-08-17,33,1
11001,15,2020-08-18,49,2
11001,15,2020-08-19,32,0
11001,15,2020-08-20,26,0
11001,15,2020-08-21,42,0
11001,15,2020-08-22,30,4
11001,15,2020-08-23,27,0
11001,15,2020-08-24,70,1
11001,15,2020-08-25,26,1
11001,15,2020-08-26,33,1
11001,15,2020-08-27,27,1
11001,15,2020-08-28,23,0
11001,15,2020-08-29,21,0
11001,15,2020-08-30,15,0
11001,15,2020-08-31,20,3
11001,15,2020-09-01,11,1
11001,15,2020-09-02,15,0
11001,15,2020-09-03,18,0
11001,15,2020-09-04,13,1
11001,15,2020-09-05,10,2
11001,15,2020-09-06,12,0
11001,15,2020-09-07,18,1
11001,15,2020-09-08,10,3
11001,15,2020-09-09,18,0
11001,15,2020-09-10,19,0
11001,15,2020-09-11,4,0
11001,15,2020-09-13,2,2
11001,15,2020-09-14,4,0
11001,16,2020-03-14,1,0
11001,16,2020-03-15,1,0
11001,16,2020-03-16,3,0
11001,16,2020-03-17,3,0
11001,16,2020-03-18,3,0
11001,16,2020-03-19,2,0
11001,16,2020-03-20,4,0
11001,16,2020-03-21,3,0
11001,16,2020-03-22,1,0
11001,16,2020-03-23,3,0
11001,16,2020-03-25,2,0
11001,16,2020-03-26,3,0
11001,16,2020-03-27,1,0
11001,16,2020-03-28,3,1
11001,16,2020-03-29,1,0
11001,16,2020-03-30,5,0
11001,16,2020-03-31,1,0
11001,16,2020-04-01,8,0
11001,16,2020-04-02,5,0
11001,16,2020-04-03,1,1
11001,16,2020-04-04,4,0
11001,16,2020-04-05,3,0
11001,16,2020-04-06,2,1
11001,16,2020-04-07,1,0
