MunCode,Localidad,Date,Cases,Deaths
11001,16,2020-04-08,4,0
11001,16,2020-04-09,2,0
11001,16,2020-04-10,4,0
11001,16,2020-04-12,5,0
11001,16,2020-04-13,4,0
11001,16,2020-04-14,5,0
11001,16,2020-04-15,7,2
11001,16,2020-04-16,6,1
11001,16,2020-04-17,3,0
11001,16,2020-04-18,6,0
11001,16,2020-04-19,5,0
11001,16,2020-04-20,3,0
11001,16,2020-04-21,6,0
11001,16,2020-04-22,3,0
11001,16,2020-04-23,4,1
11001,16,2020-04-24,4,0
11001,16,2020-04-25,1,0
11001,16,2020-04-26,2,0
11001,16,2020-04-27,10,0
11001,16,2020-04-28,7,0
11001,16,2020-04-29,7,1
11001,16,2020-04-30,7,0
11001,16,2020-05-01,9,0
11001,16,2020-05-02,5,0
11001,16,2020-05-03,15,0
11001,16,2020-05-04,7,0
11001,16,2020-05-05,10,0
11001,16,2020-05-06,5,0
11001,16,2020-05-07,3,0
11001,16,2020-05-08,5,1
11001,16,2020-05-09,7,0
11001,16,2020-05-10,7,0
11001,16,2020-05-11,7,0
11001,16,2020-05-12,3,0
11001,16,2020-05-13,20,1
11001,16,2020-05-14,13,0
11001,16,2020-05-15,9,0
11001,16,2020-05-16,5,0
11001,16,2020-05-17,6,0
11001,16,2020-05-18,9,0
11001,16,2020-05-19,16,0
11001,16,2020-05-20,10,0
11001,16,2020-05-21,6,0
11001,16,2020-05-22,15,0
11001,16,2020-05-23,13,1
11001,16,2020-05-24,9,2
11001,16,2020-05-25,7,0
11001,16,2020-05-26,3,0
11001,16,2020-05-27,12,0
11001,16,2020-05-28,29,1
11001,16,2020-05-29,13,0
11001,16,2020-05-30,14,0
11001,16,2020-05-31,17,0
11001,16,2020-06-01,16,1
11001,16,2020-06-02,14,0
11001,16,2020-06-03,12,0
11001,16,2020-06-04,10,0
11001,16,2020-06-05,21,0
11001,16,2020-06-06,30,2
11001,16,2020-06-07,18,1
11001,16,2020-06-08,17,0
11001,16,2020-06-09,19,1
11001,16,2020-06-10,40,0
11001,16,2020-06-11,34,2
11001,16,2020-06-12,32,1
11001,16,2020-06-13,26,0
11001,16,2020-06-14,33,1
11001,16,2020-06-15,52,2
11001,16,2020-06-16,24,0
11001,16,2020-06-17,54,1
11001,16,2020-06-18,48,0
11001,16,2020-06-19,51,1
11001,16,2020-06-20,53,0
11001,16,2020-06-21,33,0
11001,16,2020-06-22,34,0
11001,16,2020-06-23,62,0
11001,16,2020-06-24,46,1
11001,16,2020-06-25,50,1
11001,16,2020-06-26,84,0
11001,16,2020-06-27,75,2
11001,16,2020-06-28,51,1
11001,16,2020-06-29,43,1
11001,16,2020-06-30,71,0
11001,16,2020-07-01,109,1
11001,16,2020-07-02,77,1
11001,16,2020-07-03,73,0
11001,16,2020-07-04,73,2
11001,16,2020-07-05,54,3
11001,16,2020-07-06,97,3
11001,16,2020-07-07,75,3
11001,16,2020-07-08,96,2
11001,16,2020-07-09,88,2
11001,16,2020-07-10,110,1
11001,16,2020-07-11,73,2
11001,16,2020-07-12,102,2
11001,16,2020-07-13,117,4
11001,16,2020-07-14,102,3
11001,16,2020-07-15,106,3
11001,16,2020-07-16,100,3
11001,16,2020-07-17,142,1
11001,16,2020-07-18,120,3
11001,16,2020-07-19,113,3
11001,16,2020-07-20,190,2
11001,16,2020-07-21,131,4
11001,16,2020-07-22,146,5
11001,16,2020-07-23,137,2
11001,16,2020-07-24,221,5
11001,16,2020-07-25,111,4
11001,16,2020-07-26,91,4
11001,16,2020-07-27,136,7
11001,16,2020-07-28,218,3
11001,16,2020-07-29,186,2
11001,16,2020-07-30,107,6
11001,16,2020-07-31,127,5
11001,16,2020-08-01,133,2
11001,16,2020-08-02,108,4
11001,16,2020-08-03,125,8
11001,16,2020-08-04,129,7
11001,16,2020-08-05,135,6
11001,16,2020-08-06,220,3
11001,16,2020-08-07,145,1
11001,16,2020-08-08,100,4
11001,16,2020-08-09,50,5
11001,16,2020-08-10,157,3
11001,16,2020-08-11,100,4
11001,16,2020-08-12,140,7
11001,16,2020-08-13,99,7
11001,16,2020-08-14,118,2
11001,16,2020-08-15,98,1
11001,16,2020-08-16,75,5
11001,16,2020-08-17,83,5
11001,16,2020-08-18,145,2
11001,16,2020-08-19,119,2
11001,16,2020-08-20,88,1
11001,16,2020-08-21,122,3
11001,16,2020-08-22,63,3
11001,16,2020-08-23,49,6
11001,16,2020-08-24,99,3
11001,16,2020-08-25,104,1
11001,16,2020-08-26,121,1
11001,16,2020-08-27,72,4
11001,16,2020-08-28,75,2
11001,16,2020-08-29,85,5
11001,16,2020-08-30,56,3
11001,16,2020-08-31,73,1
11001,16,2020-09-01,49,1
11001,16,2020-09-02,83,3
11001,16,2020-09-03,37,1
11001,16,2020-09-04,53,5
11001,16,2020-09-05,44,3
11001,16,2020-09-06,39,2
11001,16,2020-09-07,54,5
11001,16,2020-09-08,46,2
11001,16,2020-09-09,24,2
11001,16,2020-09-10,32,2
11001,16,2020-09-11,16,2
11001,16,2020-09-12,15,3
11001,16,2020-09-13,4,1
11001,16,2020-09-14,6,0
11001,16,2020-09-15,1,2
11001,17,2020-03-15,1,0
11001,17,2020-03-17,1,0
11001,17,2020-03-23,1,0
11001,17,2020-03-26,2,0
11001,17,2020-04-04,1,0
11001,17,2020-04-07,1,0
11001,17,2020-04-10,2,0
11001,17,2020-04-18,1,0
11001,17,2020-04-20,1,0
11001,17,2020-04-21,1,0
11001,17,2020-04-23,1,0
11001,17,2020-04-29,1,0
11001,17,2020-05-03,1,0
11001,17,2020-05-05,1,0
11001,17,2020-05-06,1,0
11001,17,2020-05-08,1,0
11001,17,2020-05-10,4,0
11001,17,2020-05-11,6,0
11001,17,2020-05-12,2,0
11001,17,2020-05-13,4,0
11001,17,2020-05-14,3,0
11001,17,2020-05-15,1,0
11001,17,2020-05-16,2,0
11001,17,2020-05-17,1,0
11001,17,2020-05-18,3,0
11001,17,2020-05-19,4,0
11001,17,2020-05-20,22,0
11001,17,2020-05-21,3,0
11001,17,2020-05-23,7,0
11001,17,2020-05-24,4,0
11001,17,2020-05-25,1,0
11001,17,2020-05-26,3,0
11001,17,2020-05-27,1,0
11001,17,2020-05-28,2,0
11001,17,2020-05-29,3,0
11001,17,2020-05-30,2,0
11001,17,2020-05-31,1,0
11001,17,2020-06-01,1,0
11001,17,2020-06-02,4,0
11001,17,2020-06-03,6,0
11001,17,2020-06-04,3,0
11001,17,2020-06-05,1,0
11001,17,2020-06-06,1,0
11001,17,2020-06-07,2,0
11001,17,2020-06-08,7,1
11001,17,2020-06-09,1,0
11001,17,2020-06-10,6,0
11001,17,2020-06-11,3,0
11001,17,2020-06-12,3,0
11001,17,2020-06-13,4,0
11001,17,2020-06-14,2,1
11001,17,2020-06-15,6,0
11001,17,2020-06-16,11,0
11001,17,2020-06-17,5,1
11001,17,2020-06-18,10,0
11001,17,2020-06-19,26,0
11001,17,2020-06-20,5,0
11001,17,2020-06-21,4,0
11001,17,2020-06-22,4,0
11001,17,2020-06-23,6,2
11001,17,2020-06-24,15,0
11001,17,2020-06-25,10,1
11001,17,2020-06-26,5,0
11001,17,2020-06-27,8,0
11001,17,2020-06-28,8,0
11001,17,2020-06-29,7,0
11001,17,2020-06-30,6,0
11001,17,2020-07-01,34,0
11001,17,2020-07-02,5,0
11001,17,2020-07-03,36,1
11001,17,2020-07-04,4,0
11001,17,2020-07-05,8,0
11001,17,2020-07-06,10,0
11001,17,2020-07-07,15,0
11001,17,2020-07-08,13,0
11001,17,2020-07-09,7,0
11001,17,2020-07-10,18,0
11001,17,2020-07-11,19,0
11001,17,2020-07-12,7,0
11001,17,2020-07-13,10,0
11001,17,2020-07-14,13,0
11001,17,2020-07-15,13,0
11001,17,2020-07-16,9,1
11001,17,2020-07-17,9,0
11001,17,2020-07-18,10,0
11001,17,2020-07-19,9,0
11001,17,2020-07-20,6,0
11001,17,2020-07-21,10,2
11001,17,2020-07-22,15,0
11001,17,2020-07-23,13,1
11001,17,2020-07-24,19,0
11001,17,2020-07-25,21,1
11001,17,2020-07-26,15,0
11001,17,2020-07-27,22,1
11001,17,2020-07-28,18,1
11001,17,2020-07-29,21,0
11001,17,2020-07-30,12,0
11001,17,2020-07-31,23,0
11001,17,2020-08-01,17,1
11001,17,2020-08-02,10,0
11001,17,2020-08-03,10,3
11001,17,2020-08-04,11,0
11001,17,2020-08-05,20,1
11001,17,2020-08-06,16,0
11001,17,2020-08-07,8,0
11001,17,2020-08-08,7,0
11001,17,2020-08-09,1,0
11001,17,2020-08-10,14,0
11001,17,2020-08-11,17,0
11001,17,2020-08-12,15,2
11001,17,2020-08-13,5,0
11001,17,2020-08-14,16,0
11001,17,2020-08-15,17,0
11001,17,2020-08-16,3,1
11001,17,2020-08-17,5,0
11001,17,2020-08-18,19,1
11001,17,2020-08-19,20,0
11001,17,2020-08-20,16,0
11001,17,2020-08-21,17,1
11001,17,2020-08-22,15,1
11001,17,2020-08-23,6,1
11001,17,2020-08-24,13,1
11001,17,2020-08-25,6,0
11001,17,2020-08-26,31,0
11001,17,2020-08-27,6,0
11001,17,2020-08-28,9,1
11001,17,2020-08-29,6,1
11001,17,2020-08-30,4,0
11001,17,2020-08-31,14,0
11001,17,2020-09-01,12,0
11001,17,2020-09-02,9,0
11001,17,2020-09-03,12,0
11001,17,2020-09-04,8,1
11001,17,2020-09-05,9,0
11001,17,2020-09-06,3,0
11001,17,2020-09-07,2,0
11001,17,2020-09-08,5,0
11001,17,2020-09-09,1,0
11001,17,2020-09-10,1,0
11001,17,2020-09-15,1,0
11001,18,2020-03-11,1,0
11001,18,2020-03-15,3,0
11001,18,2020-03-16,1,0
11001,18,2020-03-17,3,0
11001,18,2020-03-18,1,0
11001,18,2020-03-19,2,0
11001,18,2020-03-20,1,0
11001,18,2020-03-23,4,0
11001,18,2020-03-24,2,0
11001,18,2020-03-25,5,0
11001,18,2020-03-26,3,0
11001,18,2020-03-27,3,0
11001,18,2020-03-28,5,1
11001,18,2020-03-29,4,0
11001,18,2020-03-30,5,0
11001,18,2020-03-31,2,0
11001,18,2020-04-01,2,0
11001,18,2020-04-02,3,0
11001,18,2020-04-03,2,0
11001,18,2020-04-04,4,1
11001,18,2020-04-05,4,0
11001,18,2020-04-06,2,2
11001,18,2020-04-07,3,1
11001,18,2020-04-08,5,0
11001,18,2020-04-09,4,0
11001,18,2020-04-10,6,0
11001,18,2020-04-11,2,0
11001,18,2020-04-12,2,0
11001,18,2020-04-13,4,0
11001,18,2020-04-14,2,0
11001,18,2020-04-15,1,0
11001,18,2020-04-16,3,0
11001,18,2020-04-17,5,0
11001,18,2020-04-18,4,0
11001,18,2020-04-19,3,0
11001,18,2020-04-20,1,0
11001,18,2020-04-22,7,0
11001,18,2020-04-23,6,0
11001,18,2020-04-24,7,0
11001,18,2020-04-25,3,0
11001,18,2020-04-26,6,0
11001,18,2020-04-27,6,0
11001,18,2020-04-28,3,0
11001,18,2020-04-29,3,0
11001,18,2020-04-30,32,1
11001,18,2020-05-01,5,0
11001,18,2020-05-02,4,1
11001,18,2020-05-03,8,0
11001,18,2020-05-04,11,0
11001,18,2020-05-05,5,1
11001,18,2020-05-06,11,0
11001,18,2020-05-07,8,0
11001,18,2020-05-08,12,1
11001,18,2020-05-09,7,0
11001,18,2020-05-10,16,1
11001,18,2020-05-11,12,1
11001,18,2020-05-12,4,0
11001,18,2020-05-13,14,0
11001,18,2020-05-14,19,0
11001,18,2020-05-15,14,0
11001,18,2020-05-16,28,0
11001,18,2020-05-17,17,0
11001,18,2020-05-18,22,0
11001,18,2020-05-19,15,0
11001,18,2020-05-20,19,1
11001,18,2020-05-21,8,0
11001,18,2020-05-22,18,0
11001,18,2020-05-23,13,0
11001,18,2020-05-24,21,0
11001,18,2020-05-25,33,0
11001,18,2020-05-26,19,1
11001,18,2020-05-27,12,0
11001,18,2020-05-28,14,0
11001,18,2020-05-29,14,0
11001,18,2020-05-30,22,0
11001,18,2020-05-31,23,0
11001,18,2020-06-01,40,0
11001,18,2020-06-02,27,0
11001,18,2020-06-03,26,0
11001,18,2020-06-04,27,0
11001,18,2020-06-05,38,0
11001,18,2020-06-06,34,0
11001,18,2020-06-07,36,0
11001,18,2020-06-08,33,1
11001,18,2020-06-09,28,2
11001,18,2020-06-10,55,0
11001,18,2020-06-11,41,1
11001,18,2020-06-12,29,1
11001,18,2020-06-13,38,2
11001,18,2020-06-14,38,2
11001,18,2020-06-15,57,4
11001,18,2020-06-16,41,0
11001,18,2020-06-17,52,2
11001,18,2020-06-18,51,1
11001,18,2020-06-19,50,1
11001,18,2020-06-20,94,1
11001,18,2020-06-21,76,2
11001,18,2020-06-22,83,2
11001,18,2020-06-23,82,4
11001,18,2020-06-24,68,0
11001,18,2020-06-25,88,3
11001,18,2020-06-26,109,2
11001,18,2020-06-27,202,3
11001,18,2020-06-28,79,2
11001,18,2020-06-29,75,2
11001,18,2020-06-30,108,3
11001,18,2020-07-01,146,1
11001,18,2020-07-02,181,1
11001,18,2020-07-03,160,3
11001,18,2020-07-04,114,2
11001,18,2020-07-05,113,5
11001,18,2020-07-06,133,1
11001,18,2020-07-07,154,6
11001,18,2020-07-08,209,1
11001,18,2020-07-09,125,3
11001,18,2020-07-10,192,6
11001,18,2020-07-11,132,2
11001,18,2020-07-12,139,8
11001,18,2020-07-13,201,3
11001,18,2020-07-14,205,7
11001,18,2020-07-15,176,6
11001,18,2020-07-16,477,2
11001,18,2020-07-17,375,6
11001,18,2020-07-18,394,3
11001,18,2020-07-19,419,2
11001,18,2020-07-20,274,6
11001,18,2020-07-21,324,4
11001,18,2020-07-22,224,9
11001,18,2020-07-23,161,11
11001,18,2020-07-24,225,8
11001,18,2020-07-25,172,5
11001,18,2020-07-26,122,7
11001,18,2020-07-27,232,7
11001,18,2020-07-28,206,3
11001,18,2020-07-29,156,12
11001,18,2020-07-30,150,8
11001,18,2020-07-31,188,7
11001,18,2020-08-01,181,4
11001,18,2020-08-02,98,11
11001,18,2020-08-03,163,12
11001,18,2020-08-04,154,7
11001,18,2020-08-05,171,10
11001,18,2020-08-06,129,5
11001,18,2020-08-07,104,6
11001,18,2020-08-08,157,9
11001,18,2020-08-09,107,4
11001,18,2020-08-10,164,5
11001,18,2020-08-11,101,3
11001,18,2020-08-12,130,4
11001,18,2020-08-13,139,3
11001,18,2020-08-14,163,5
11001,18,2020-08-15,127,7
11001,18,2020-08-16,124,2
11001,18,2020-08-17,89,6
11001,18,2020-08-18,131,4
11001,18,2020-08-19,106,2
11001,18,2020-08-20,127,0
11001,18,2020-08-21,113,6
11001,18,2020-08-22,74,1
11001,18,2020-08-23,73,2
11001,18,2020-08-24,102,5
11001,18,2020-08-25,137,5
11001,18,2020-08-26,103,7
11001,18,2020-08-27,82,6
11001,18,2020-08-28,79,1
11001,18,2020-08-29,97,1
11001,18,2020-08-30,65,0
11001,18,2020-08-31,69,2
11001,18,2020-09-01,81,4
11001,18,2020-09-02,51,6
11001,18,2020-09-03,60,4
11001,18,2020-09-04,65,1
11001,18,2020-09-05,55,3
11001,18,2020-09-06,42,3
11001,18,2020-09-07,60,2
11001,18,2020-09-08,52,1
11001,18,2020-09-09,37,5
11001,18,2020-09-10,39,3
11001,18,2020-09-11,26,2
11001,18,2020-09-12,23,2
11001,18,2020-09-13,22,4
11001,18,2020-09-14,25,1
11001,19,2020-03-07,1,0
11001,19,2020-03-10,1,0
11001,19,2020-03-12,1,0
11001,19,2020-03-18,1,0
11001,19,2020-03-19,2,0
11001,19,2020-03-20,6,0
11001,19,2020-03-21,3,0
11001,19,2020-03-22,1,0
11001,19,2020-03-23,1,0
11001,19,2020-03-24,1,0
11001,19,2020-03-25,1,0
11001,19,2020-03-26,2,0
11001,19,2020-03-27,6,0
11001,19,2020-03-28,4,0
11001,19,2020-03-29,7,0
11001,19,2020-03-31,5,0
11001,19,2020-04-01,8,0
11001,19,2020-04-02,3,0
11001,19,2020-04-03,2,0
11001,19,2020-04-04,27,0
11001,19,2020-04-05,3,0
11001,19,2020-04-06,15,1
11001,19,2020-04-07,7,0
11001,19,2020-04-08,5,0
11001,19,2020-04-09,3,2
11001,19,2020-04-10,11,1
11001,19,2020-04-11,8,0
11001,19,2020-04-12,3,0
11001,19,2020-04-13,4,0
11001,19,2020-04-14,7,0
11001,19,2020-04-15,8,0
11001,19,2020-04-16,6,0
11001,19,2020-04-17,3,0
11001,19,2020-04-18,3,0
11001,19,2020-04-19,10,1
11001,19,2020-04-20,6,0
11001,19,2020-04-21,6,0
11001,19,2020-04-22,9,0
11001,19,2020-04-23,9,0
11001,19,2020-04-24,8,0
11001,19,2020-04-25,8,0
11001,19,2020-04-26,11,2
11001,19,2020-04-27,6,0
11001,19,2020-04-28,15,2
11001,19,2020-04-29,5,2
11001,19,2020-04-30,10,0
11001,19,2020-05-01,6,1
11001,19,2020-05-02,6,0
11001,19,2020-05-03,2,1
11001,19,2020-05-04,8,0
11001,19,2020-05-05,11,0
11001,19,2020-05-06,11,1
11001,19,2020-05-07,9,0
11001,19,2020-05-08,25,0
11001,19,2020-05-09,7,1
11001,19,2020-05-10,23,0
11001,19,2020-05-11,18,1
11001,19,2020-05-12,22,0
11001,19,2020-05-13,25,0
11001,19,2020-05-14,23,0
11001,19,2020-05-15,18,0
11001,19,2020-05-16,30,0
11001,19,2020-05-17,19,0
11001,19,2020-05-18,36,1
11001,19,2020-05-19,29,1
11001,19,2020-05-20,23,0
11001,19,2020-05-21,26,1
11001,19,2020-05-22,20,0
11001,19,2020-05-23,26,1
11001,19,2020-05-24,39,0
11001,19,2020-05-25,43,1
11001,19,2020-05-26,23,0
11001,19,2020-05-27,42,0
11001,19,2020-05-28,46,0
11001,19,2020-05-29,50,0
11001,19,2020-05-30,51,2
11001,19,2020-05-31,41,2
11001,19,2020-06-01,68,0
11001,19,2020-06-02,46,1
11001,19,2020-06-03,44,5
11001,19,2020-06-04,55,2
11001,19,2020-06-05,97,3
11001,19,2020-06-06,73,2
11001,19,2020-06-07,56,0
11001,19,2020-06-08,75,1
11001,19,2020-06-09,65,0
11001,19,2020-06-10,77,0
11001,19,2020-06-11,69,3
11001,19,2020-06-12,78,1
11001,19,2020-06-13,50,2
11001,19,2020-06-14,66,2
11001,19,2020-06-15,82,1
11001,19,2020-06-16,87,3
11001,19,2020-06-17,197,1
11001,19,2020-06-18,102,0
11001,19,2020-06-19,149,2
11001,19,2020-06-20,104,0
11001,19,2020-06-21,132,2
11001,19,2020-06-22,101,2
11001,19,2020-06-23,168,4
11001,19,2020-06-24,199,4
11001,19,2020-06-25,136,2
11001,19,2020-06-26,201,2
11001,19,2020-06-27,270,3
11001,19,2020-06-28,153,5
11001,19,2020-06-29,131,1
11001,19,2020-06-30,147,2
11001,19,2020-07-01,279,3
11001,19,2020-07-02,212,4
11001,19,2020-07-03,250,7
11001,19,2020-07-04,166,2
11001,19,2020-07-05,156,5
11001,19,2020-07-06,237,1
11001,19,2020-07-07,206,5
11001,19,2020-07-08,241,3
11001,19,2020-07-09,185,6
11001,19,2020-07-10,294,2
11001,19,2020-07-11,203,5
11001,19,2020-07-12,195,5
11001,19,2020-07-13,261,12
11001,19,2020-07-14,246,10
11001,19,2020-07-15,212,6
11001,19,2020-07-16,244,7
11001,19,2020-07-17,224,13
11001,19,2020-07-18,285,7
11001,19,2020-07-19,185,6
11001,19,2020-07-20,273,5
11001,19,2020-07-21,203,14
11001,19,2020-07-22,236,9
11001,19,2020-07-23,218,4
11001,19,2020-07-24,219,10
11001,19,2020-07-25,205,12
11001,19,2020-07-26,165,8
11001,19,2020-07-27,308,8
11001,19,2020-07-28,220,6
11001,19,2020-07-29,267,11
11001,19,2020-07-30,216,7
11001,19,2020-07-31,226,12
11001,19,2020-08-01,258,2
11001,19,2020-08-02,189,7
11001,19,2020-08-03,230,12
11001,19,2020-08-04,206,14
11001,19,2020-08-05,209,8
11001,19,2020-08-06,183,6
11001,19,2020-08-07,150,8
11001,19,2020-08-08,222,6
11001,19,2020-08-09,163,7
11001,19,2020-08-10,239,10
11001,19,2020-08-11,205,8
11001,19,2020-08-12,242,8
11001,19,2020-08-13,216,11
11001,19,2020-08-14,183,0
11001,19,2020-08-15,183,8
11001,19,2020-08-16,121,3
11001,19,2020-08-17,168,3
11001,19,2020-08-18,192,14
11001,19,2020-08-19,194,4
11001,19,2020-08-20,202,9
11001,19,2020-08-21,169,9
11001,19,2020-08-22,179,5
11001,19,2020-08-23,124,1
11001,19,2020-08-24,230,4
11001,19,2020-08-25,187,4
11001,19,2020-08-26,169,3
11001,19,2020-08-27,154,4
11001,19,2020-08-28,141,6
11001,19,2020-08-29,108,5
11001,19,2020-08-30,99,3
11001,19,2020-08-31,141,2
11001,19,2020-09-01,210,5
11001,19,2020-09-02,128,4
11001,19,2020-09-03,98,5
11001,19,2020-09-04,148,3
11001,19,2020-09-05,83,3
11001,19,2020-09-06,80,3
11001,19,2020-09-07,120,11
11001,19,2020-09-08,86,2
11001,19,2020-09-09,69,3
11001,19,2020-09-10,88,4
11001,19,2020-09-11,84,1
11001,19,2020-09-12,29,4
11001,19,2020-09-13,7,3
11001,19,2020-09-14,18,1
